  -0.18894,  -0.19367,  -0.41114,   0.16090,  -0.19840,   0.19400,  -0.09439,   0.23655
  -0.39696,  -0.14166,   0.12781,  -0.25513,   0.31692,   0.54857,   0.29328,   0.28855
   0.18454,  -0.25986,  -0.39696,  -0.05184,   0.07108,   0.16563,   0.12308,   0.45402
  -0.61443,  -0.06129,  -0.37332,  -0.28349,   0.44456,   0.42092,   0.17036,  -0.29768
  -0.06602,  -0.10857,  -0.17949,  -0.44423,  -0.11330,   0.38310,   0.56275,  -0.04238
   0.44929,  -0.10857,  -0.11330,   0.36892,   0.43983,  -0.44896,   0.49184,   0.51548
   0.10417,  -0.33550,  -0.14166,  -0.19840,   0.37365,   0.22236,   0.24127,  -0.25040
   0.23182,  -0.12748,  -0.17949,  -0.07075,   0.07581,   0.07108,  -0.14639,   0.19400
   0.37365,   0.02380,  -0.39223,   0.38783,   0.24600,  -0.64279,  -0.15112,   0.38310
