   0.02368,  -0.03081,   0.02887,   0.10412,  -0.04638,  -0.02822,   0.00292,  -0.04119,  -0.03081,   0.06779,   0.04444,  -0.04119,   0.04703,   0.05482,   0.01071,   0.00552,  -0.00486,   0.00811,   0.06001,  -0.00746,   0.00811,   0.02368,   0.05482,   0.04444,  -0.04897,  -0.00486,  -0.02562,  -0.03341,   0.00552,  -0.00746,   0.01589,   0.01330,   0.01330,   0.01330,   0.00292,  -0.03081,   0.01071,   0.08076,  -0.01265,   0.00292,   0.04703,   0.02887,  -0.07752,   0.04444,   0.03146,  -0.05416,   0.01589,   0.01330,  -0.01524,  -0.00746,  -0.02822,  -0.04119,  -0.02043,  -0.04897,   0.02887,  -0.02562,   0.03146,   0.05482,   0.02368,  -0.02303,  -0.07492,   0.04963,   0.02887,  -0.05676
  -0.03081,  -0.01005,  -0.05416,  -0.10346,  -0.02303,   0.00292,   0.01071,  -0.03860,   0.07557,   0.07817,   0.09633,  -0.13201,  -0.10346,   0.00033,   0.10412,  -0.02822,   0.01330,  -0.01784,   0.18715,  -0.00227,  -0.01005,   0.10931,  -0.02822,   0.00811,  -0.03860,   0.05222,   0.06001,  -0.11644,  -0.06973,  -0.04119,   0.05222,  -0.01265,  -0.08011,   0.03925,   0.03146,  -0.11384,  -0.16574,   0.14044,  -0.12422,   0.01330,   0.02108,  -0.04897,  -0.03081,   0.00292,   0.01589,  -0.06973,   0.00033,   0.01849,  -0.00227,   0.01589,  -0.03341,  -0.03341,   0.06260,   0.07817,   0.02887,   0.02887,   0.06001,   0.05222,  -0.03081,  -0.07233,   0.00292,  -0.00227,   0.06260,  -0.03081
  -0.05416,  -0.02303,   0.02108,   0.02368,   0.01849,  -0.00486,  -0.04638,  -0.02562,  -0.10606,   0.19753,   0.06779,  -0.12682,   0.03146,   0.04444,   0.10671,   0.02887,   0.04444,   0.01849,   0.04444,  -0.02822,  -0.04638,   0.15601,  -0.01005,   0.01849,  -0.04379,  -0.01005,  -0.10606,  -0.15277,   0.00552,  -0.07492,  -0.01005,  -0.02303,  -0.05157,   0.01330,  -0.07752,   0.12228,  -0.14239,   0.01849,  -0.16833,  -0.09309,   0.14044,  -0.10087,  -0.05676,  -0.03341,  -0.03860,  -0.13460,  -0.02043,  -0.03081,  -0.04119,   0.03665,  -0.02562,  -0.04638,   0.02627,  -0.06195,   0.06001,  -0.01524,   0.15861,   0.10152,  -0.04379,   0.00811,  -0.05676,  -0.03860,   0.04963,   0.08076
   0.00811,  -0.02822,  -0.06195,   0.08595,   0.01071,  -0.01784,  -0.00746,  -0.05935,   0.01071,   0.04444,   0.02887,  -0.02303,   0.01071,   0.03925,   0.05482,  -0.04638,  -0.01265,   0.03406,  -0.01784,   0.11190,   0.01589,   0.00811,   0.02368,   0.08595,   0.03146,  -0.02043,  -0.01784,  -0.05157,   0.01589,   0.00033,   0.08336,  -0.05676,  -0.03081,   0.00552,   0.04703,  -0.10346,  -0.06973,   0.07817,   0.00811,  -0.02822,   0.10671,  -0.09828,  -0.01005,   0.00811,   0.03406,  -0.02822,  -0.02822,  -0.02043,  -0.03341,  -0.02043,  -0.05157,   0.00811,   0.01330,  -0.03081,  -0.02562,  -0.02303,   0.04703,   0.06520,   0.04184,  -0.02303,  -0.06195,   0.01071,   0.10412,  -0.06454
   0.02368,   0.00292,   0.02887,  -0.02303,  -0.01784,   0.02108,  -0.05157,   0.02108,   0.05222,  -0.00227,   0.01071,  -0.03081,   0.03665,  -0.03600,   0.02368,   0.01849,   0.02627,  -0.04119,   0.09114,   0.02887,   0.01330,   0.03925,  -0.04119,   0.07557,  -0.03860,   0.00033,   0.00033,  -0.01265,  -0.02822,   0.03925,   0.07817,  -0.05157,   0.03406,   0.04444,   0.02887,  -0.07752,  -0.01265,   0.10671,   0.05482,   0.02368,   0.01589,   0.03146,  -0.02822,  -0.02562,   0.01071,  -0.03081,  -0.04638,  -0.04379,   0.03406,  -0.04379,  -0.06454,  -0.05935,  -0.03341,   0.03146,   0.04444,   0.02108,   0.04963,   0.09114,   0.00552,  -0.05157,   0.01330,   0.01071,   0.03406,  -0.08011
  -0.03081,   0.04184,   0.00552,  -0.01524,   0.02368,   0.01071,   0.02368,   0.00292,   0.05222,   0.02108,  -0.06454,   0.04444,   0.02108,  -0.03341,   0.12228,  -0.04119,   0.01330,  -0.01005,  -0.01265,   0.00292,  -0.05157,  -0.00486,  -0.05676,   0.02108,   0.00292,   0.03406,  -0.02043,   0.03406,   0.01849,   0.02887,   0.02627,  -0.04119,  -0.03860,  -0.04638,   0.00033,   0.00552,   0.03665,   0.00033,   0.02887,  -0.00486,   0.05482,   0.03406,   0.01071,   0.04184,  -0.02822,   0.08595,  -0.03600,   0.03406,   0.00292,   0.03665,  -0.03860,  -0.03860,  -0.05416,  -0.10346,  -0.01784,   0.05741,  -0.02303,  -0.00227,   0.07817,  -0.06454,   0.07817,  -0.02822,   0.13266,  -0.00746
  -0.03860,  -0.02562,  -0.03600,   0.00811,  -0.02303,   0.00292,  -0.02303,   0.03925,   0.07817,  -0.03081,   0.00811,  -0.03860,   0.06260,  -0.04379,   0.00552,   0.01071,   0.04963,   0.03665,   0.02368,  -0.01005,   0.00292,  -0.01524,   0.03925,   0.03665,   0.03665,  -0.02043,   0.06260,  -0.02822,   0.02368,  -0.05157,   0.01849,   0.02887,   0.02368,  -0.05676,  -0.01005,   0.01330,   0.03406,  -0.00486,   0.09633,   0.02368,  -0.05935,  -0.01524,  -0.00746,  -0.03341,   0.04444,  -0.01524,   0.03925,  -0.05416,  -0.02303,   0.01071,  -0.00746,  -0.02303,  -0.01265,   0.00033,   0.05741,   0.03665,   0.04184,  -0.06454,   0.00292,   0.02368,  -0.01524,  -0.01524,  -0.02303,  -0.02822
  -0.02822,  -0.03341,   0.02108,   0.05482,   0.03146,  -0.00746,  -0.04638,  -0.03860,   0.03146,  -0.08790,  -0.01265,   0.01589,  -0.05157,  -0.01005,  -0.06973,   0.01330,   0.01849,  -0.04897,   0.00292,   0.00292,  -0.01265,  -0.04638,   0.02627,   0.04184,   0.00552,   0.03665,   0.03925,   0.03925,   0.04444,   0.03665,  -0.04119,   0.04184,   0.02887,  -0.01005,   0.04184,   0.00552,  -0.03081,   0.07557,   0.00552,   0.04184,   0.05482,   0.00033,   0.00552,   0.00033,  -0.04119,   0.00292,  -0.01784,  -0.03860,   0.04184,   0.00811,   0.04184,  -0.05676,   0.02887,   0.05222,   0.04444,  -0.01265,  -0.05157,  -0.02043,  -0.00746,   0.05741,   0.00811,   0.00552,  -0.02562,  -0.01265
   0.02108,  -0.01005,   0.04963,  -0.03081,   0.01849,  -0.01005,   0.01589,  -0.04897,  -0.00746,  -0.02043,   0.02627,   0.04963,   0.01589,   0.00811,  -0.00746,  -0.01524,   0.04963,   0.02368,   0.02887,   0.00811,   0.04184,  -0.03600,   0.02627,   0.03925,   0.02108,  -0.02303,   0.03925,   0.00811,  -0.00227,   0.00552,  -0.02043,  -0.01524,   0.01071,  -0.03341,   0.05222,  -0.05935,   0.02887,   0.00811,   0.03665,   0.01589,   0.06260,   0.00033,   0.01589,   0.02887,   0.01071,   0.03925,   0.01589,  -0.04638,  -0.00746,  -0.05157,  -0.00227,   0.02627,  -0.05676,  -0.02562,  -0.00486,  -0.04638,  -0.00227,  -0.03860,   0.01071,   0.02627,  -0.02562,   0.03406,  -0.04897,   0.08336
  -0.00227,   0.00552,  -0.02043,   0.04963,  -0.02043,  -0.04897,   0.01071,  -0.06454,   0.00292,   0.02887,   0.00552,  -0.03341,  -0.01265,  -0.04897,  -0.04638,   0.01849,  -0.00746,  -0.01784,   0.00033,  -0.01265,  -0.04897,   0.02108,   0.02887,   0.06520,  -0.02303,   0.03406,   0.00811,   0.02108,   0.03406,   0.08336,  -0.00486,   0.02627,   0.03406,  -0.03341,  -0.00227,  -0.02822,  -0.03860,   0.03146,  -0.01524,  -0.06195,   0.08855,   0.01071,  -0.03860,   0.00292,  -0.03860,  -0.01784,   0.00552,  -0.00486,  -0.02822,   0.02368,   0.03406,  -0.03341,   0.02368,  -0.00227,   0.01589,   0.04184,  -0.00486,   0.02108,  -0.02303,  -0.01524,   0.03406,  -0.02562,  -0.02822,   0.05482
  -0.05416,   0.03146,   0.01330,   0.00292,   0.03925,   0.02108,  -0.01265,  -0.03341,  -0.02303,  -0.01784,  -0.07752,  -0.03860,   0.03146,  -0.05157,   0.00033,  -0.04638,   0.09893,   0.01330,  -0.00227,  -0.01784,   0.02887,   0.02887,   0.01330,   0.00033,  -0.02043,  -0.04119,   0.05482,   0.02887,   0.04703,   0.00292,   0.02627,   0.03925,   0.05222,  -0.00486,  -0.06454,  -0.04119,  -0.05416,   0.05741,   0.04184,  -0.01524,   0.03406,   0.05222,   0.03925,  -0.01005,  -0.01524,  -0.08271,   0.02368,   0.00811,  -0.04379,  -0.01524,   0.01330,   0.00033,   0.03665,   0.07557,  -0.01784,  -0.04379,   0.11190,  -0.05157,   0.02368,  -0.10087,   0.01330,   0.04963,   0.02108,   0.00552
   0.01589,   0.01330,  -0.04119,   0.04703,   0.00033,   0.02368,  -0.00227,  -0.00746,   0.01071,   0.06779,   0.03925,  -0.03341,  -0.00227,   0.01071,   0.04444,  -0.00486,   0.04184,   0.02108,   0.01589,   0.02108,   0.04184,   0.00811,   0.03146,  -0.04638,   0.01330,  -0.00746,  -0.03081,  -0.04119,   0.03146,  -0.05157,   0.07557,  -0.04638,   0.01071,   0.00811,  -0.12682,   0.03925,  -0.06454,  -0.00486,   0.03406,  -0.01784,  -0.01784,  -0.04638,  -0.02303,  -0.00227,   0.00292,  -0.06973,   0.00292,  -0.04119,  -0.02303,   0.03406,  -0.01524,   0.00033,   0.03925,   0.06779,  -0.02303,  -0.06714,   0.07557,  -0.02043,   0.00552,  -0.01265,  -0.02043,   0.00552,  -0.01265,   0.04444
  -0.03600,  -0.03600,  -0.02562,   0.06001,  -0.01784,   0.00033,  -0.04897,   0.01589,  -0.05416,   0.02108,  -0.03600,   0.00292,   0.03406,   0.01330,  -0.04119,  -0.00746,   0.02368,  -0.02822,  -0.02043,  -0.02822,   0.01330,  -0.01005,   0.05222,   0.03925,  -0.01265,   0.01589,   0.00033,   0.07298,   0.06779,   0.06260,  -0.01005,   0.00033,   0.00811,  -0.04379,  -0.06714,  -0.00227,   0.00811,   0.04703,   0.01589,  -0.05416,   0.06001,  -0.01784,  -0.01524,  -0.04638,   0.01071,   0.03665,   0.02887,  -0.04379,  -0.03341,  -0.03600,  -0.08530,   0.03665,   0.04444,   0.04963,  -0.01784,   0.01330,   0.01330,   0.03925,  -0.01005,  -0.07492,  -0.01524,  -0.01005,  -0.04897,  -0.02562
